source_dataset,agency_name,transition_year,source_pdf,source_page,source_table,sec,contract_number,contractor_name,award_date_raw,start_date_raw,end_date_raw,amount_raw,amount_numeric,service_type,comments,base_contract_number,contract_suffix
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,23,1,,2019-000191 E,TRANSPORTE RODRÍGUEZ ASFALTO,11/08/2020,11/08/2020,07/02/2021,$0.00,0.0,CONSTRUCCION Y REPARACION DE VIAS PUBLICAS,,2019-000191,E
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,23,1,,2019-000192 A,"Barrett, Hale & Alamo, LLC",09/06/2020,09/06/2020,31/03/2021,$0.00,0.0,SERVICIOS PROFESIONALES,,2019-000192,A
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,23,1,,2019-000195,"METRIC ENGINEERING, INC.",20/02/2019,20/02/2019,19/02/2024,"$1,900,000.00",1900000.0,SERVICIOS PROFESIONALES,,2019-000195,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,24,1,,2019-000197 D,"Desing Build , LLC",29/07/2020,29/07/2020,25/01/2021,$0.00,0.0,CONSTRUCCION Y REPARACION DE VIAS PUBLICAS,,2019-000197,D
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,24,1,,2019-000198 A,DEPARTAMENTO DE CORRECCIÓN Y REHABILITACIÓN,06/12/2019,06/12/2019,21/01/2021,"$10,221.96",10221.96,INTERAGENCIALES,,2019-000198,A
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,24,1,,2019-000200 C,"CONSTRUCTORA SANTIAGO II, CORP",22/07/2020,22/07/2020,18/01/2021,$0.00,0.0,CONSTRUCCION Y REPARACION DE VIAS PUBLICAS,,2019-000200,C
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,24,1,,2019-000201,"COMPLIANCE AND RESEARCH, INC.",21/02/2019,21/02/2019,21/03/2024,"$34,698.00",34698.0,"COMPRA, VENTA, ALQUILER Y/O DESARROLLO DE INMUEBLES",,2019-000201,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,24,1,,2019-000212 F,"ANTONIO & M CONSTRUCTION, INC.",27/07/2020,27/07/2020,23/01/2021,$0.00,0.0,CONSTRUCCION Y REPARACION DE VIAS PUBLICAS,,2019-000212,F
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,24,1,,2019-000216 B,"BEHAR-YBARRA & ASSOCIATES, LLP",30/06/2020,30/06/2020,31/03/2021,$0.00,0.0,SERVICIOS PROFESIONALES,,2019-000216,B
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,24,1,,2019-000217,"Barret Hale & Alamo, LLC",27/03/2019,27/03/2019,26/03/2023,"$762,301.84",762301.84,SERVICIOS PROFESIONALES,,2019-000217,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,24,1,,2019-000217 A,"Barret Hale & Alamo, LLC",24/05/2019,24/05/2019,26/03/2023,$0.00,0.0,SERVICIOS PROFESIONALES,,2019-000217,A
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,24,1,,2019-000218 C,AUTORIDAD FINANCIAMIENTO DE INFRAESTRUCTURA,22/07/2020,22/07/2020,31/12/2020,$0.00,0.0,INTERAGENCIALES,,2019-000218,C
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,24,1,,2019-000219 A,"Integra Design Group, PSC",07/05/2019,07/05/2019,31/12/2020,$0.00,0.0,SERVICIOS PROFESIONALES,,2019-000219,A
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,24,1,,2019-000220,"Integra Design Group, PSC",03/04/2019,03/04/2019,02/04/2022,"$317,367.07",317367.07,SERVICIOS PROFESIONALES,,2019-000220,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,24,1,,2019-000220 A,"Integra Design Group, PSC",26/12/2019,26/12/2019,04/02/2022,$0.00,0.0,SERVICIOS PROFESIONALES,,2019-000220,A
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,24,1,,2019-000221,Juan O. Virella Sánchez,03/04/2019,03/04/2019,02/04/2023,"$428,995.15",428995.15,SERVICIOS PROFESIONALES,,2019-000221,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,24,1,,2019-000223 C,CMA ARCHITECTS AND ENGINEERS LLC,25/06/2020,25/06/2020,31/12/2020,$0.00,0.0,SERVICIOS PROFESIONALES,,2019-000223,C
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,24,1,,2019-000224,CELI MARIE WILLIAMS CAMPI D/B/A BEN & JERRY CAFE,11/04/2019,11/04/2019,11/04/2024,"$128,040.00",128040.0,"COMPRA, VENTA, ALQUILER Y/O DESARROLLO DE INMUEBLES",,2019-000224,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,24,1,,2019-000225 D,CMA ARCHITECTS AND ENGINEERS LLC,03/08/2020,03/08/2020,30/06/2021,$0.00,0.0,SERVICIOS PROFESIONALES,,2019-000225,D
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,25,1,,2019-000225 C,CMA ARCHITECTS AND ENGINEERS LLC,30/06/2020,30/06/2020,30/06/2021,$0.00,0.0,SERVICIOS PROFESIONALES,,2019-000225,C
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,25,1,,2019-000226 A,"Horacio Díaz & Associate, Corp.",20/04/2020,20/04/2020,31/12/2020,$0.00,0.0,SERVICIOS PROFESIONALES,,2019-000226,A
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,25,1,,2019-000227 A,"M2A GROUP, PSC",18/05/2020,18/05/2020,31/12/2020,$0.00,0.0,SERVICIOS PROFESIONALES,,2019-000227,A
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,25,1,,2019-000227 B,"M2A GROUP, PSC",21/05/2020,21/05/2020,31/12/2020,$0.00,0.0,SERVICIOS PROFESIONALES,,2019-000227,B
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,25,1,,2019-000230,"FERROVIAL AGROMAN, LLC",01/05/2019,13/05/2019,01/01/2021,"$13,112,005.00",13112005.0,CONSTRUCCION Y REPARACION DE VIAS PUBLICAS,,2019-000230,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,25,1,,2019-000233 C,"Integra Design Group, PSC",30/06/2020,30/06/2020,31/12/2020,"$4,370.00",4370.0,SERVICIOS PROFESIONALES,,2019-000233,C
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,25,1,,2019-000234,"FERROVIAL AGROMAN, LLC",08/05/2019,20/05/2019,07/02/2021,"$7,060,798.00",7060798.0,CONSTRUCCION Y REPARACION DE VIAS PUBLICAS,,2019-000234,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,25,1,,2019-000235,VENEGAS CONSTRUCTION CORPORATION,08/05/2019,20/05/2019,08/05/2021,"$11,198,911.00",11198911.0,CONSTRUCCION Y REPARACION DE VIAS PUBLICAS,,2019-000235,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,25,1,,2019-000235 A,VENEGAS CONSTRUCTION CORPORATION,27/09/2019,27/09/2019,08/05/2021,"$25,410.00",25410.0,CONSTRUCCION Y REPARACION DE VIAS PUBLICAS,,2019-000235,A
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,25,1,,2019-000235 B,VENEGAS CONSTRUCTION CORPORATION,01/11/2019,01/11/2019,08/05/2021,"$164,790.00",164790.0,CONSTRUCCION Y REPARACION DE VIAS PUBLICAS,,2019-000235,B
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,25,1,,2019-000238,"PROFESSIONAL ASPHALT, LLC",20/05/2019,31/05/2019,19/01/2021,"$3,439,000.00",3439000.0,CONSTRUCCION Y REPARACION DE VIAS PUBLICAS,,2019-000238,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,25,1,,2019-000238 A,"PROFESSIONAL ASPHALT, LLC",23/06/2020,23/06/2020,16/03/2021,$0.00,0.0,CONSTRUCCION Y REPARACION DE VIAS PUBLICAS,,2019-000238,A
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,25,1,,2019-000239,"CAC CRESPO BUILDERS, LLC",20/05/2019,31/05/2019,18/02/2021,"$3,730,000.00",3730000.0,CONSTRUCCION Y REPARACION DE VIAS PUBLICAS,,2019-000239,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,25,1,,2019-000239 A,"CAC CRESPO BUILDERS, LLC",27/07/2020,27/07/2020,18/02/2021,$0.00,0.0,CONSTRUCCION Y REPARACION DE VIAS PUBLICAS,,2019-000239,A
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,25,1,,2019-000244,PEDRO J. MORALES HERNANDEZ,24/05/2019,24/05/2019,24/05/2022,"$9,750.00",9750.0,"COMPRA, VENTA, ALQUILER Y/O DESARROLLO DE INMUEBLES",,2019-000244,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,25,1,,2019-000245,"NEVARES & VILLAVICENCIO CONSTRUCTION GROUP, INC.",29/04/2019,01/05/2019,01/05/2021,"$162,000.00",162000.0,"COMPRA, VENTA, ALQUILER Y/O DESARROLLO DE INMUEBLES",,2019-000245,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,26,1,,2019-000247,"CSA ARCHITECTS & ENGINEERS, LLP",05/06/2019,05/06/2019,31/03/2021,"$1,802,451.40",1802451.4,SERVICIOS PROFESIONALES,,2019-000247,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,26,1,,2019-000271,"YES MEDIA, CORP.",19/06/2019,19/06/2019,19/06/2024,"$22,050.00",22050.0,"COMPRA, VENTA, ALQUILER Y/O DESARROLLO DE INMUEBLES",,2019-000271,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,26,1,,2019-000272 B,AIDA BELEN RIVERA RUIZ,23/06/2020,23/06/2020,31/12/2020,$0.00,0.0,SERVICIOS PROFESIONALES,,2019-000272,B
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,26,1,,2019-000273,AUTORIDAD DE TRANSPORTE MARITIMO Y LAS ISLAS MUNIC,28/06/2019,28/06/2019,27/06/2021,"$3,587,177.00",3587177.0,INTERAGENCIALES,,2019-000273,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,26,1,,2019-000274,AUTORIDAD DE TRANSPORTE MARITIMO Y LAS ISLAS MUNIC,28/06/2019,28/06/2019,27/06/2021,"$3,996,110.00",3996110.0,INTERAGENCIALES,,2019-000274,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,26,1,,2019-000275,"Works Consulting, LLC",28/06/2019,28/06/2019,27/06/2021,"$1,497,592.00",1497592.0,SERVICIOS RELACIONADOS A LOS SISTEMAS DE INFORMACIÓN,,2019-000275,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,26,1,,2019-000276,MUNICIPIO DE SAN LORENZO,28/06/2019,28/06/2019,27/06/2021,"$331,729.00",331729.0,INTERAGENCIALES,,2019-000276,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,26,1,,2019-000277,AUTORIDAD DE TRANSPORTE MARITIMO Y LAS ISLAS MUNIC,28/06/2019,28/06/2019,28/06/2021,"$6,426,631.00",6426631.0,INTERAGENCIALES,,2019-000277,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,26,1,,2019-000278,MUNICIPIO DE SAN SEBASTIAN,28/06/2019,28/06/2019,27/06/2021,"$21,200.00",21200.0,INTERAGENCIALES,,2019-000278,
